count,nr_referencyjny
1,1C533556
1,9E288344
1,E7B50D29
1,321FE60A
1,8AA8E782
1,4D07CAB8
1,FB208434
1,A7EFB274
1,7A9C8E51
1,CF41129A
1,2E84ECC2
1,451999B4
1,10F4EF80
1,DFE7660D
1,B6B3093C
1,B529CCCD
1,F20A1BFC
1,90B7ED84
1,4B686D72
1,8A18B405
1,A7B3DC5E
1,25ECB107
1,A137F1D3
1,A09C32E9
1,5520424C
1,3A8E6723
1,6B11EBB6
1,525F0647
1,59B024A6
1,39B19DBB
1,9C31FF74
1,D865683A
1,4FA68CE5
1,A0D7617E
1,E2089D81
1,094EF4FE
1,5C0A9479
1,221AFFD5
1,F64E111A
1,A23FFFCF
1,7A4D9BC2
1,D418275D
1,80B4D995
1,AFA6E3A8
1,032D8A16
1,A6E35288
1,70B93A7E
1,A6329EAA
1,1D3FB683
1,E42D58A2
1,9E200FA8
1,8C7A89AA
1,E1FB8634
1,790436C8
1,F05CC16C
1,07EAAE25
1,6A308A4C
1,B98A7BCA
1,55119643
1,80A26F2D
1,07206621
1,03279A46
1,DF7B27DB
1,4A662930
1,852C2B6C
1,3EC8C213
1,0EF823BA
1,AC26A7E3
1,D98EC647
1,95D912D9
1,ACBF3E85
1,4C18AEA3
1,140F40E6
1,723C9953
1,CAD935BF
1,99366741
1,A4127FAE
1,816AE3D8
1,678A9B20
1,F50CD896
1,21714B1A
1,30EE0AB0
1,274C592A
1,8766401B
1,1D170C85
1,AB960185
1,D34C7932
1,6EBF3F44
1,19A783BF
1,8F18CF14
1,7F84F9BC
1,75439C5D
1,C92B23D2
1,EA8F5506
1,7B08C602
1,321FB0CE
1,93249AF9
1,CDED18B1
1,3B4BBD8E
1,4EC82813
1,8C3DDF5B
1,7686D93F
1,3DB8AEDE
1,FC5C13AF
1,04743A38
1,91AFC218
1,2D764961
1,05483656
1,E40E86E4
1,1BADA0EA
1,904DBFC3
1,B7EFEC0D
1,80F13B09
1,ADB5A6CF
1,AD948304
1,2EEABBE5
1,8EDBA9A8
1,96244F90
1,0E7FF750
1,765F8C2C
1,562E3E71
1,0238DAA5
1,12E40B8B
1,EBA17808
1,D06544C4
1,E0A789B6
1,D79F8F41
1,CD281BD7
1,5D29C209
1,8059FF95
1,964B8106
1,E943A0BB
1,454783E5
1,875EC46F
1,3A5035C1
1,19B4106F
1,89E911B0
1,94929BA5
1,2D65E4D7
1,C7CA8AB1
1,C1C608E2
1,03646B83
1,C70CFFA0
1,29C605B7
1,80AECA19
1,AB0F816B
1,74EE2179
1,EAB9BAE9
1,333235A6
1,A8A95019
1,B5C07979
1,2F6D0A5C
1,27D4AD39
1,D849F9A3
1,F132520D
1,84240378
1,833B3BB7
1,6247383C
1,BC92DA6B
1,FB7E2D45
1,FC7CAC05
1,7689E868
1,130B0149
1,E0359E17
1,2BAAE139
1,7E871491
1,6B86536D
1,A2641270
1,591CD8DC
1,6923A161
1,BD39427D
1,F8CEF265
1,0AF46308
1,1139721E
1,44291CAA
1,6D9AA407
1,8CCE78B5
1,584BD397
1,6C42645C
1,4537EFDC
1,B5DD4C7A
1,65078990
1,6E9F96AE
1,1B06DAF9
1,1F5EEA1A
1,F0DA7B5D
1,7FF1C0D8
1,41CA1371
1,70F0FB25
1,87FBB4C9
1,61FCA719
1,C1BE715E
1,74944DD7
1,48D76E16
1,2BA3001A
1,313ADACB
1,96461950
1,5149BEED
1,8FD3C3DA
1,5842B047
1,3BE93597
1,8DB0A2A7
1,F952EC06
1,C98DCBE6
1,2BDBDA94
1,7941109A
1,8EE30182
1,8DE604BD
1,1DEC7FCE
1,34CD90A2
1,8FEA2FFE
1,0D8B47E9
1,8EF7183D
1,C39C6B0D
1,9A844559
1,84C8F274
1,364ED690
1,0771236E
1,DD1FBCD3
1,28D571B7
1,B66C61DB
1,817A93CA
1,0B392B24
1,F7900ECC
1,E9C38ED9
1,AC613C31
1,889FF89A
1,90B38091
1,D23E5CA9
1,711C2AA2
1,0368D670
1,0603AE6E
1,5E39198A
1,DD189126
1,48416532
1,27019E39
1,30506208
1,92A65D75
1,1C0C0B7B
1,6C2A595D
1,D6E9B083
1,BAC0402D
1,FE80A869
1,B2639F5A
1,33DD8642
1,1A7DE78B
1,9677FDE5
1,038CA2E5
1,5C59B40F
1,7712D597
1,BC77CB56
1,3D3768D4
1,C4F5E64F
1,D86F9EAC
1,456DEBED
1,091043EE
1,087994D9
1,14082EB3
1,7705D945
1,55FB3A6A
1,2D2E115B
1,A9131617
1,DC7CD999
1,B98FEC8B
1,E1549A11
1,8464A6A4
1,507C1EFD
1,7EFDED0C
1,075B56F4
1,92FABD45
1,8A0710D7
1,C5DEF96D
1,1BA46A49
1,D6D62F8F
1,EE5E266F
1,73DC1B4F
1,0179DC98
1,DCC677A4
1,6129EB07
1,CD946A33
1,A592043D
1,8737CC2D
1,4DB3E40F
1,24399B59
1,A6F69FD6
1,69589412
1,0D7E0B6E
1,D1833307
1,B903AC57
1,6EF02276
1,8F8239E7
1,59A4C20A
1,E831537B
1,9FB1AC9D
1,4AED6149
1,44C87CDC
1,19513F3C
1,4454BB59
1,37D13779
1,0A78345B
1,40DF4164
1,BD9976D9
1,0920641B
1,A9F5C1FE
1,74CFBF0F
1,EFDDB834
1,819302C6
1,4891AEDC
1,F672C1FC
1,01FA18C0
1,9D45D690
1,72ADBD93
1,F8C15BB5
1,F35EC06C
1,5BA41088
1,E49CAF69
1,D0696B1A
1,E0448D54
1,B1DAD2E2
1,100C809C
1,A35E84B7
1,4DFF5686
1,81F523CD
1,AC862722
1,5F2F50FB
1,91EF2027
1,CBD95E78
1,66078C87
1,AE765775
1,E6CB2F2C
1,6DD13566
1,B4D8E6AD
1,E1DBE529
1,3027D184
1,1A0189AB
1,E768EFC9
1,749E74DD
1,A7088097
1,EE451220
1,AB2F5D29
1,B05D5F03
1,1BC1D0C6
1,A0F56774
1,7EEE165D
1,47034D22
1,D7D49254
1,DA48A51A
1,C63C72DC
1,E67C9825
1,604E4C1B
1,83C07A42
1,C65A8120
1,139A4BC1
1,DA4E5070
1,C6FA8A06
1,D0ECCAFD
1,97BA50EB
1,B342232E
1,949AE9C6
1,55C74527
1,D14B88D0
1,C7D552BF
1,4B5F3B7E
1,506D5C51
1,185F6E8E
1,917051EE
1,DE76DD2F
1,271B1C10
1,254D6237
1,EBCD9E75
1,B2416165
1,10016ABC
1,223243A8
1,608DCEA2
1,044DBC36
1,91502F81
1,A7084611
1,F1F19CD4
1,5FCBA36F
1,72892EE6
1,1CA0917C
1,1FE70941
1,4A65071F
1,3FB3F846
1,EE65E2E1
1,4ACB1BF6
1,63B8D08C
1,4F18D406
1,A17E7190
1,5779C163
1,099BDD3F
1,37883BC0
1,8D630F91
1,B080523D
1,3844E293
1,33D44170
1,F387ED55
1,AA0A08A0
1,168E83FA
1,2A0F90B0
1,BFC79880
1,1FF25FCD
1,70C4DBAE
1,C7F48A21
1,E2C04910
1,40272921
1,C7F94447
1,F5E8D635
1,CD46C86B
1,B5C86639
1,A9207580
1,4F4FF90C
1,41E5B353
1,50A647CB
1,33A0B57D
1,85CE760F
1,A61FBB44
1,E5251B3E
1,BA0F9689
1,3D7C0463
1,06B7DEFB
1,B8F99947
1,EC82A6C2
1,BC427D63
1,8CBDF41F
1,72E4DAED
1,9BFEF2CF
1,06174987
1,FCCDEEC9
1,5CCB24E1
1,4A01F3CA
1,D229DFE7
1,6E078EF9
1,046F913A
1,87E7E83D
1,4CA52B53
1,EBED4CDF
1,4BDD0E7E
1,831E5EA9
1,1C83475E
1,454F1897
1,E09A6525
1,10814080
1,467D9901
1,51E85A77
1,CCDBA038
1,1F960838
1,1DEC9CF2
1,C84A89B8
1,8510A9B1
1,D63E2C9C
1,D9E6F9EB
1,C53DDC60
1,3A511E0D
1,3094C388
1,37C4F5CF
1,8F9E770B
1,6CA1ABC6
1,720AEDBD
1,8095BEA2
1,FBFF61A8
1,45AA5834
1,71A16914
1,50F98BA3
1,ADE404E3
1,1085C814
1,6E456B35
1,C2862CF0
1,F1EA9D1B
1,4F2A2E94
1,E0C4D1AD
1,14750A6B
1,0C4D9696
1,060E62D8
1,FD63C64B
1,482108C5
1,C4B580B3
1,2847BC6D
1,4E5E911D
1,CFB10CB5
1,EF732945
1,00C5DC0F
1,5E769DE5
1,8C04B181
1,F49EE2DE
1,FFFAEC63
1,6041C280
1,745D94B3
1,30AD4168
1,0E165C79
1,A642C46A
1,A4925A33
1,6F1C5E87
1,BF9B967A
1,272639D0
1,CBD7A68E
1,97628A1D
1,B9889987
1,F265F90D
1,8BCBE17C
1,A2CA74B7
1,F31FBBD5
1,A14E5C5D
1,69AA861E
1,FE00656D
1,A3866FA1
1,F4333392
1,69EC0DB3
1,02FA6A78
1,EEF8965D
1,B3C9C618
1,E475A34C
1,CF47439F
1,C48EEE87
1,AEACFE59
1,564DBBC7
1,042DF141
1,5B743D34
1,791C18FF
1,166AAFCB
1,91807052
1,4491E07D
1,3C70AB9B
1,F971583B
1,5A0984FC
1,AFA5E23A
1,7CFF3CA1
1,698EDF3B
1,3FF233F7
1,A6CE9E72
1,0D8B1758
1,1F753FB3
1,09E755A9
1,5EF2E402
1,D0C77290
1,AE17627C
1,37F6B3B6
1,B54BCD2B
1,F9D93902
1,49C23556
1,B17C35BD
1,861EFB8D
1,13B39468
1,3DB74452
1,57DEFE3C
1,1CDFFC24
1,DA8EF9F6
1,621C8194
1,B9472EDB
1,C37097BA
1,A69C504B
1,3E272BE9
1,CA05FE12
1,C2D8D517
1,3DA70E1F
1,0FB98D05
1,74C814FC
1,F56EB683
1,FA69EBC9
1,0AFC766D
1,FD0D19D3
1,ABDADADB
1,8378E30A
1,CE74C376
1,038E1D91
1,48B2859E
1,0BFE7343
1,A51C083A
1,C6302AAD
1,057D1736
1,7196C176
1,434A09B8
1,56CEFD19
1,5083B72D
1,7520028A
1,35124D20
1,E03DBCCC
1,EE9075EF
1,13456542
1,ACFFE782
1,385E3670
1,224AE163
1,0BF3A3D3
1,13108A28
1,266C06FC
1,F10040AA
1,653EDE2F
1,CDC95995
1,C530BCAC
1,77A386FA
1,45CAEBFD
1,47047D9F
1,B1D34F52
1,ED55A4A0
1,1B1ADEE9
1,D629214B
1,44CE56AF
1,35FBF8F9
1,4FD0F88D
1,D7009305
1,743C40BB
1,2AE200DB
1,E8D01F7E
1,0F213FE7
1,D0778188
1,33D973BA
1,CA6294CE
1,D5EC0637
1,BD0B8AEA
1,2AA79249
1,1F472DDD
1,B67BB2CD
1,4EDC7045
1,08E8FFC8
1,F7287492
1,57C89865
1,34316A48
1,AE8C5307
1,3A3483A8
1,BEB54751
1,57126FA3
1,3E92C967
1,68803F88
1,991DA200
1,0FC9A85E
1,598D6BEB
1,54D28587
1,F6004794
1,BEA5BA17
1,67478F81
1,69C75FE0
1,B75F4C70
1,7E9E7A8C
1,5A1AA058
1,7A1E2141
1,91423A9F
1,E839BBC9
1,7A91FE44
1,ABE332A3
1,7B6C8BF6
1,6402DA93
1,5C98CE83
1,7A7F314A
1,3C597F82
1,67C3A3E8
1,C09187D0
1,E79032A2
1,2F12B398
1,3DB82594
1,81BEC3BC
1,AE33F4AD
1,FA779C0D
1,95FD95A6
1,BC9861A5
1,FDFE7263
1,FEDCA25E
1,DF932C11
1,05A5B637
1,7A172A2B
1,3F6A45FF
1,9FABC33C
1,64DD234F
1,748E0279
1,251367E3
1,F1C07FCE
1,3EB84A0C
1,C827DD4A
1,18EBC6EC
1,E5EEBDB0
1,5E70D735
1,F1693448
1,17F79EBB
1,5574A188
1,6EFE2695
1,1EB3DFEF
1,250A178E
1,2DE1C1B3
1,76CF40AC
1,A730A4F5
1,04ECCB72
1,BF2E88A8
1,2B67465B
1,E9D67235
1,E757DC44
1,E20B8B8E
1,D4E1CC25
1,7CF46B27
1,A2BFC75C
1,8310E877
1,87331DDB
1,851FC59B
1,E6472443
1,4634ACA4
1,E52DF7D3
1,3D4BDAE4
1,3482CBC0
1,AA8BC7D7
1,3657E67B
1,97D7CF9F
1,9AE72850
1,886935C6
1,D637BCAF
1,EDB3B7F7
1,757942D9
1,ADDEBB8C
1,745F91AF
1,3C9A8FD0
1,85C03B54
1,8F9C859D
1,8A55866F
1,244E9493
1,D36BAD21
1,C581A3D9
1,2438724E
1,A8854AF9
1,A35E6AD5
1,A43DDE71
1,B92B3442
1,B49518D4
1,27CE216F
1,DED446EF
1,15901141
1,C2B1C86A
1,BB5BD776
1,F55E8EA3
1,1CA2E978
1,03B0C744
1,CDDED838
1,EE4C9E00
1,38C97407
1,23604481
1,A5C1D961
1,1725A7D0
1,034D5153
1,DE1A5BBD
1,31FAB460
1,8F7F48F6
1,BC6EB962
1,40A3FE11
1,F1BE1A7C
1,5FF83C91
1,D00D5BC1
1,25DC2C3C
1,CB5DF613
1,3AF14C30
1,4CCE652B
1,AAA07BD9
1,A045791F
1,DA13BBAC
1,1F07E927
1,062BF624
1,DB7C77CE
1,6D405BE6
1,AFCB9A8E
1,0A4DEC2D
1,58988769
1,3A66E2F5
1,D1DFBAB8
1,D3D522EA
1,EC0CD95C
1,8FC8DE15
1,F9C9F778
1,625CD7BA
1,88E356E5
1,A29C028C
1,41BBB1FB
1,07513487
1,D2914E67
1,F5DB3B4B
1,91A0005F
1,7ECE416D
1,F56F0909
1,0FAE00C8
1,B255F6CC
1,0BFE8707
1,0E09D105
1,6EC1D969
1,D182D9EB
1,302106E8
1,61186900
1,7C3379E9
1,67641987
1,57B7C1D0
1,F3B2622F
1,F6337331
1,EB819ACC
1,4B688FFC
1,3E4EC6E8
1,C338D956
1,50AC0943
1,50EDBBF4
1,455EE959
1,10CE8C4E
1,4236C682
1,5F662735
1,877C5588
1,60C7625B
1,7E130255
1,4ACB3A61
1,C0D9C8C6
1,52DA6BD1
1,033E6DDA
1,11C98591
1,17ECB140
1,34101155
1,CFE402A2
1,89F6239D
1,700D35C2
1,EC0158FE
1,CDDC4C69
1,38536C2F
1,0AE3A2CB
1,4DF230D8
1,A4000E90
1,F1A40BBB
1,63FDCCB0
1,E9C48557
1,F2A1721E
1,A04DB904
1,2CBBCDEA
1,3364F1CA
1,F96B3A5C
1,A69EC331
1,C82D95D2
1,0FF21D1B
1,EE2AC989
1,E8309535
1,74334795
1,7A92C3D6
1,7FB1BE1E
1,9F16C080
1,A05955A8
1,54FCB423
1,25CE3276
1,3ECDCFF7
1,B5EE6A20
1,15F5C4B4
1,0AD857DA
1,E6B59EE8
1,35494BFC
1,2CF9B15B
1,B940BA53
1,C7FA213B
1,16435054
1,76E4648A
1,C1FE238D
1,B4A5C77E
1,7D6A1628
1,D0FCC0B6
1,B6FED00F
1,10B3ECC6
1,ABB0A0BF
1,0CBF4573
1,47E36A21
1,FFFFAC28
1,A0267465
1,EE155EE4
1,05AF08FE
1,7D346D0C
1,53A71B7C
1,44DDC1C3
1,C1A4E186
1,89C89043
1,98BAD44C
1,B2567C65
1,AAB230E9
1,5DF67F37
1,E22B3EC4
1,C90F6545
1,7CA67A2D
1,B873A1C7
1,43386EFF
1,DECFC15D
1,252EF919
1,81CB3C52
1,442FF82A
1,783492E0
1,593563DC
1,9A3A4A75
1,806B5ADA
1,A0BFF206
1,B8F7651A
1,B28C9FEF
1,58BD4062
1,56ACCAA3
1,F1662665
1,F881B4F6
1,13B38310
1,F79DE7B6
1,C5354B79
1,79D939F6
1,AFA961E1
1,3F59EF37
1,06BE1245
1,EC8EBF10
1,944D2D6F
1,82FD33CA
1,7E835FBE
1,304B3837
1,11849062
1,542B6C57
1,A5F65B0A
1,10F14D3A
1,EF3746DA
1,F8A79B17
1,6D3EF984
1,D2C21A89
1,B15D214A
1,FF1B2CB0
1,66D000F2
1,344A8BA5
1,00D9211F
1,A276E1FC
1,0F14AA40
1,5F73CD61
1,3C564045
1,09891A52
1,4BAD7B42
1,14090254
1,180A2492
1,15815718
1,5B5F47D2
1,2C5FCD36
1,24A3B2F5
1,944DC46F
1,5DCF3066
1,4111D715
1,58A4645D
1,6BFF5D30
1,EEB53159
1,0BA1FD04
1,48E715A5
1,52A2BDE5
1,7F7ED35B
1,85C02773
1,0A2326AC
1,10645AB9
1,6CCCC9E4
1,0C2ACD4E
1,DBE8373F
1,3C9E8CC4
1,9B62342D
1,8DE456E9
1,7D179972
1,6BFF8A52
1,6FD5C9B9
1,5D164999
1,1009894C
1,B18CB825
1,B07CF3B3
1,41CAD111
1,5BF98013
1,FF1E7708
1,218500E5
1,F8049563
1,9AB7D1C0
1,B3274EB1
1,2D34B713
1,748682B7
1,EBCFC22B
1,E3AC58CF
1,9DF85280
1,345B738F
1,C646CBCC
1,24134C5B
1,DA30FFF3
1,5B977BD1
1,D23CA0E8
1,57706B02
1,8A87D494
1,79612F93
1,46E25DE7
1,001EA2FB
1,31012AD2
1,D5AD2ADF
1,AC9A83DB
1,594FCCC0
1,25F4D8CA
1,288CFCDF
1,E2D57EC1
1,36E7DE2A
1,9FE575F9
1,EE31D538
1,8E29DCCC
1,127AA093
1,CFDA03BB
1,AC0DF5FA
1,CBD8CDBF
1,05EAD9C0
1,D92B7599
1,230C264A
1,19F806C1
1,471ED2A7
1,D2AB1CD4
1,5FC827FC
1,DC84532D
1,32C2761D
1,5D5BB969
1,A1D52B72
1,CA235845
1,CC9F7B73
1,1E33AF1E
1,50C61DA7
1,0EB93CD3
1,0CE38883
1,582A0799
1,FF6818D7
1,759E8C13
1,7E78DE66
1,A8020116
1,110EF7ED
1,466E6A92
1,2BB21235
1,9C0F1EE2
1,BA92D21C
1,AAB59584
1,60D7FEF2
1,A562180C
1,208D030C
1,BC3E7168
1,F0118FA2
1,110C620E
1,C3CFBD79
1,6AE167F2
1,38362158
1,9A7A7C73
1,6E6090FE
1,E58233FC
1,ADDE6EDE
1,775307D8
1,1552204E
1,8A2667C3
1,A72E3CD3
1,6584C6EF
1,5ECCC316
1,8ECF8E92
1,FDEA5CC7
1,D6D5D224
1,12BC357F
1,1540E159
1,51B4A2E5
1,EADA77FA
1,22F6CA53
1,6A53CB55
1,5AE53AA9
1,D611BFFF
1,5B35E428
1,7DEC6A22
1,BE581A21
1,201C04BD
1,7D295FB2
1,8C76A627
1,B9F5A0BC
1,D620966E
1,0AA7E892
1,85703BA5
1,5BBB5C76
1,EDC82F4F
1,2EAD06E7
1,C6F12FBA
1,DA5900E3
1,9E0C54C2
1,937563B9
1,C2AA0A59
1,92A2DE4D
1,BD30616D
1,A62ED0EB
1,CE0F5821
1,80B20DFA
1,265603B0
1,90EFAE2D
1,0ADFDBA7
1,0ACFDA91
1,C619DDD0
1,1F8C88C1
1,05758B63
1,36593E1D
1,9B17B77E
1,6B2278C6
1,F53B38C2
1,17BF7C72
1,0AE6644F
1,395C0B7E
1,BE8FFF4B
1,63B08673
1,F7BF18DA
1,5BF842B2
1,E8A3F7BB
1,83A5D5D6
1,EA62EED5
1,7CBE7642
1,63A0948F
1,F4C9A363
1,FA2CC572
1,CA24AC17
1,22D6191E
1,3D714A24
1,89064D1B
1,3F883CC4
1,CE2AC8BD
1,3BF28308
1,9B5CDA52
1,6FFE881B
1,4EDD7BB2
1,97991E1F
1,B1189D82
1,93B03D94
1,AD28C5D9
1,8BA9CF46
1,228A3E0F
1,4957B480
1,629D8E56
1,699C6298
1,3F45CD83
1,B96F09BC
1,5EBCCD1F
1,FB99F11B
1,FBFCD6D8
1,8B4BC1FC
1,1C03CD5B
1,1A719038
1,4D4FFA18
1,142760E1
1,C94AE9A3
1,C99CFF32
1,CCEC28E4
1,AEACEA7A
1,50755F9B
1,425EA300
1,5800546D
1,79B7752E
1,8E91A013
1,60959CF9
1,A1BE6881
1,0A220416
1,FA13094E
1,1904EB15
1,B0020F26
1,CB5821C6
1,03C6508D
1,50F5A54A
1,0C265E76
1,6421E640
1,8987800D
1,93B912F6
1,5D427C8E
1,F847C86D
1,7B7E4247
1,F792303D
1,AD914AC7
1,6B8F3A7E
1,452231BF
1,5CBF3C77
1,4162A38E
1,EC4B84CC
1,F8F5E2E8
1,F56A277E
1,8D00C2D5
1,862F550B
1,DD799CE3
1,99BE9500
1,E14A9943
1,789E43BC
1,6A111713
1,F45A7742
1,033547B0
1,41FF3FC6
1,3EFF936D
1,F2571763
1,80C01D9E
1,D6BED946
1,8258EA74
1,74BADCE1
1,85E91E97
1,6CA19B83
1,152301F0
1,464AA24A
1,A190AD1F
1,BE1A5622
1,D103E0F4
1,36E22794
1,4551BF25
1,D57EA416
1,92E24C59
1,98FD6E16
1,88B265E2
1,17B4ADBB
1,492F7BB0
1,0915855E
1,B7D53452
1,15A12765
1,42974F87
1,94076505
1,994FB638
1,F6C993DC
1,98F7C99B
1,F14841EA
1,1CB0E7EE
1,AE757D7D
1,DFBB5614
1,54096608
1,7DF4A17D
1,9A94675B
1,000D4689
1,94582ED9
1,517C4C74
1,CAA83368
1,DDEDFE25
1,436546FC
1,C501E8D1
1,37216F83
1,DDAE0669
1,26D98E29
1,607C0FC4
1,D6C1CAD3
1,D435A19D
1,C04FE043
1,34CADDA6
1,BCEA6B94
1,A8769B02
1,7F421586
1,49F48000
1,18AFD1D3
1,D239A7A2
1,03DA95A9
1,68AC9C0C
1,F4E1757B
1,9351E715
1,87BBE8F0
1,7DBF4E88
1,D90D6308
1,F054932F
1,AC251B79
1,4AE17402
1,F8DA561A
1,AAFAA72B
1,BAC77622
1,404C7102
1,BD716DBF
1,992C1449
1,D2918A7A
1,A1AA7D33
1,39E9E4B5
1,7B902FA8
1,5ACCCF92
1,B4A04B1B
1,175D2CC9
1,7196666A
1,6EA63D80
1,AA306058
1,2F8A68BA
1,694372C0
1,EE85CC85
1,770442F2
1,403653A3
1,DE7A10AC
1,A9E12813
1,E062D7A3
1,8CA8F767
1,94B2104F
1,E2A98C5C
1,CE9259D5
1,36A01D35
1,F277D2EF
1,CC18D0B7
1,ECC5B44C
1,35521C64
1,1749870E
1,585B5D41
1,DE89EEC2
1,99A9954C
1,049227D0
1,E4C16C5F
1,C966F8AD
1,44776CF4
1,1A608C44
1,C9E1A9E0
1,63656ED2
1,A7827021
1,FFD065B3
1,26C460F8
1,CF9B75F2
1,407C9203
1,ACEF0843
1,59036934
1,D1FDF1F9
1,5E781C3B
1,90A95738
1,6DC8A0D5
1,0B833CA7
1,B0084005
1,AFC161AE
1,D1274DFC
1,1BF48DE8
1,7E051B4C
1,57C9CAC4
1,BF3FF2E5
1,04BDD692
1,8AB09285
1,1EF83411
1,F6D55340
1,23B197BA
1,7880C399
1,B27DAB29
1,20F3D203
1,438B87A2
1,64252FE2
1,FC18DAAC
1,BB62A4CD
1,A3B548BB
1,C7030C20
1,F2D6672D
1,FDF78D33
1,80B1237B
1,065E5FC9
1,A91E19F5
1,C9E40750
1,E6B75ECB
1,5E1E7188
1,AA3B0567
1,3069CECD
1,FBA786A5
1,DED2D02E
1,074BC0E5
1,54D27366
1,2750B157
1,C6B2AAC5
1,4FF86D0D
1,2D1BD8B0
1,4C2DF810
1,7D04FD95
1,24AB5BF3
1,A2F0D104
1,F1118966
1,CCD4A0CF
1,6ED22C4D
1,7DDF1ABB
1,8D788DA5
1,57F4BA4F
1,BD922CC8
1,F2AC9E07
1,4520F28C
1,C29EBF51
1,0C6CFE1F
1,E6B47AA9
1,98E23DB4
1,A8150CCF
1,2F2E57D7
1,3A3419FC
1,413CF63F
1,CBCE13E1
1,90E849D5
1,944E9328
1,E3862F62
1,9B499921
1,3DF2E315
1,999F4C9B
1,F9C2E5BD
1,2536B324
1,6EFDF72E
1,15523868
1,BCEEBAE6
1,7EA8EF99
1,3780E4ED
1,789E2B82
1,364AC360
1,0E436A97
1,17DD945A
1,9BAA6FF7
1,C6127E62
1,4E13F093
1,41F88146
1,4B7C5FBB
1,EB752AC2
1,CF9F60CA
1,4694B8AB
1,8F51CC10
1,93F827F2
1,40488454
1,9224D2E1
1,61B6A026
1,08B44287
1,7F741A93
1,462970D4
1,E13D7BDC
1,44F1C6DC
1,CBF93F13
1,7624BAC0
1,B84B6522
1,FC671C65
1,AFFB57EB
1,1A104EA5
1,17C8E76B
1,759749BF
1,0BD6CD0B
1,88FE4748
1,6C6539B9
1,50C5628F
1,9345BA89
1,23C1FA99
1,7E691F4B
1,8A30E1D7
1,974DCB56
1,2F082E44
1,683952E0
1,A988C9E1
1,FB7FE2B3
1,75A9F85B
1,32095CEC
1,D6CA36B4
1,EC50B97E
1,F19E3A5F
1,38C4CD0E
1,66552972
1,D3954B6E
1,7ED682ED
1,C0800793
1,36A0E092
1,CAE21309
1,3617A5FD
1,C2696B4E
1,0CFE9FA0
1,9A180895
1,61F68E2F
1,32981F2B
1,7C900835
1,D8D7A1DC
1,4259778B
1,54ECFE7F
1,55DB1717
1,861A8475
1,06E3316E
1,75C247CF
1,D641595F
1,056E2062
1,25DE47A5
1,E2EB670D
1,29CA278E
1,19091062
1,28E9A463
1,EF4A7A41
1,7429C16C
1,10A586F1
1,AEA195D7
1,5F06A29C
1,725506C2
1,79A80410
1,D903E8BD
1,36F177AD
1,84AB0E33
1,1745BE41
1,99549892
1,CDEBACE8
1,D73518A6
1,67E47306
1,C8529C87
1,FE4224A8
1,EEE9E6E3
1,B88A5030
1,D646E9BC
1,4205AAFD
1,BE561F75
1,4B1E2651
1,9DA6CCA0
1,FD2B39A0
1,22B883DE
1,5A44B621
1,8DE6ECA6
1,0A93E874
1,2F42AB16
1,9B80E743
1,F05AF511
1,02F6820D
1,41A370A7
1,0DF2B4FC
1,099FDCB5
1,8BE34DAC
1,3D057780
1,4493C83F
1,314665BF
1,C111D410
1,E17B4F89
1,E4A91150
1,63516DB1
1,DFDB1283
1,51FB5EDB
1,517ED4EF
1,AF21E990
1,FCBFD241
1,D9C53190
1,707424F2
1,EE3B12AB
1,BB406548
1,E35348DB
1,A8169C8D
1,43EC7518
1,86775EDF
1,AD149B81
1,A8C24FB1
1,C3A84B38
1,25A1945C
1,DA369B76
1,64533E74
1,0147F440
1,89FB03CD
1,124281C7
1,AD2BC04C
1,C79169C7
1,BAB735AF
1,D5E2D0A5
1,0F39BB45
1,6387A533
1,6E071659
1,0B1194C0
1,95FC58BD
1,55D20BFB
1,9B41F6C6
1,C315F6EB
1,921F6CF2
1,FF8D467D
1,8EB17067
1,4AB1DA73
1,CC3BE5F9
1,B09DA524
1,E2EB4ED2
1,AADD3AFE
1,B20C9A67
1,D18FB69F
1,455538AC
1,44CD3FE6
1,19BB9810
1,4AB510D3
1,900A1BDD
1,83905CED
1,8F6DCF87
1,43A13DFD
1,0986FBCD
1,1F15B2C2
1,4C9908F3
1,3D5FB970
1,EA72368A
1,713401D1
1,BDD83A27
1,4DC160C3
1,82F26DEA
1,CFC15CE6
1,B87C2908
1,22C84284
1,ADCD7392
1,26768C48
1,2EB1D26D
1,92C3A318
1,A25E8D17
1,9D7E88ED
1,B25B7B32
1,336F9714
1,2421C714
1,D8CC5C0B
1,65A8E9DD
1,3013BD31
1,C13BCD61
1,77F31E63
1,FB6062A5
1,501D71A0
1,58E04EC1
1,D336EE40
1,A83793AD
1,F672FDB1
1,1FEB03BB
1,63340E17
1,384CEE8A
1,F0069FA0
1,40E20910
1,B7530D09
1,7C1D7B8D
1,A68EA0D2
1,9B390F7D
1,44924335
1,A0A0B911
1,A0A91F14
1,B0D6A760
1,D8ABBBB5
1,0C030C1C
1,43F50D32
1,7B625F42
1,F1E5EF70
1,616A69EA
1,76B13A96
1,8127EB7B
1,BE33BE7F
1,11B34223
1,98575C4C
1,38ADC304
1,F79AF8EA
1,2EE463EA
1,351396A7
1,37177035
1,CCE4A455
1,82565712
1,F011BA96
1,C055695C
1,C9B50106
1,407405B7
1,17E07BC8
1,FC29E186
1,06977D69
1,EF6E42FF
1,0C0E8B2F
1,980C1D14
1,98C5AF5A
1,C1EE7AEE
